H20/0:9540;313
H21/1:8860;313
H21/3:0959;313
H21/0:1998;313
H20/2:4782;313
H19/2:6044;313
H22/0:6421;313
H20/0:1020;313
H22/2:6218;180
H21/4:4452;181
H21/2:0509;181
H20/1:8229;181
H21/3:0949;181
H21/4:4645;181
H21/3:8950;181
H21/4:0548;181
H21/3:0054;181
H22/0:5816;181
H21/3:8949;181
H22/2:5174;182
H22/1:4527;183
H22/1:4060;183
H22/1:3944;183
H22/1:3923;183
H22/1:4064;183
H22/1:4080;183
H22/1:3938;183
H22/1:3934;183
H22/1:4072;183
H22/1:4532;183
H22/1:4067;183
H22/1:4074;183
H22/1:3927;183
H22/1:5186;183
H21/1:0533;201
H21/4:4702;202
H22/1:7338;203
H19/2:9010;204
H22/2:5542;217
H22/2:5070;218
H22/1:9518;219
H22/1:9508;219
H22/1:9447;220
H22/1:3874;233
H22/1:6602;233
H22/2:6280;233
H22/0:8200;233
H22/2:6281;233
H22/2:5069;233
H22/0:1348;234
H22/0:5826;234
H21/1:8338;234
H22/2:7033;234
H22/0:1398;235
H21/3:3907;235
H22/0:5878;235
H21/3:5675;235
H21/2:4938;235
H21/3:5676;235
H21/4:0595;235
H22/2:5067;242
H22/1:6606;242
H22/1:6612;242
H22/1:6607;242
H22/1:6608;242
H22/1:6605;242
H22/1:6609;242
H22/1:6610;242
H22/1:6611;242
H22/1:9542;243
H22/1:3182;244
H22/1:3165;244
H22/1:3166;251
H22/1:6428;251
H22/1:6388;251
H22/1:9507;251
H22/1:6363;251
H22/1:6359;251
H22/1:8901;251
H22/1:6452;251
H22/1:8487;251
H22/1:6443;251
H22/1:8499;251
H22/0:6408;251
H22/1:6357;251
H22/1:6892;251
H22/2:1094;252
H22/2:0769;252
H22/1:6753;253
H22/2:5563;260
H22/1:2264;261
H22/1:8891;261
H21/2:6190;261
H21/2:8008;261
H22/1:4075;265
H22/1:3922;265
H22/1:5182;265
H22/1:4525;265
H22/1:5187;265
H22/1:3915;265
H22/1:3942;265
H22/1:4076;265
H22/1:3937;265
H22/1:4078;265
H22/1:3943;265
H22/1:4529;265
H22/1:3919;265
H22/1:3921;265
H22/1:5185;265
H22/1:5183;265
H22/1:1442;264
H21/2:6195;264
H21/2:6185;264
H21/0:5667;263
H22/1:8975;263
H20/3:0627;263
H22/1:5184;256
H22/1:4073;256
H22/1:3928;256
H21/3:6150;256
H22/1:3940;256
H22/1:5181;256
H22/1:3939;256
H22/1:3935;256
H22/1:4530;256
H22/1:4066;256
H22/1:5180;256
H21/3:6161;256
H21/3:6157;256
H21/4:2165;256
H21/4:2081;256
H22/2:1158;255
H22/1:6429;255
H22/1:7277;255
H22/1:4176;255
H22/0:9184;255
H22/1:4175;255
H22/1:6418;255
H22/1:6440;255
H22/1:6366;255
H22/0:6404;255
H22/1:5196;255
H22/1:6380;255
H22/1:6386;255
H22/0:5889;255
H22/0:5887;255
H22/2:1165;254
H22/1:8852;254
H22/1:8667;254
H21/3:3236;254
H22/1:6438;254
H21/3:3260;254
H21/2:0724;254
H22/1:6628;247
H20/0:2841;247
H22/2:6200;246
H22/2:7027;246
H22/1:4055;246
H22/1:6613;246
H22/1:6614;246
H21/3:3906;238
H20/3:3199;238
H21/3:3499;238
H20/3:9011;238
H20/3:9012;238
H21/1:2820;237
H21/3:6047;237
H21/2:4475;237
H21/2:2898;237
H21/1:8172;236
H21/1:8155;236
H21/3:4103;236
H20/3:4207;236
H20/3:0678;236
H21/1:2821;236
H21/1:6669;239
H21/1:8153;239
H21/4:0596;239
H21/3:7120;239
H21/2:6093;239
H21/2:4460;239
H21/2:6092;239
H21/2:4495;240
H21/2:4939;240
H21/3:7124;240
H21/2:2477;240
H21/2:4494;240
H21/2:6094;240
H21/4:0594;240
H22/1:4195;240
H21/2:4496;241
H21/3:7123;241
H21/3:7122;241
H21/3:7121;241
H21/3:0347;241
H21/2:6156;241
H21/2:6159;241
H20/3:8572;241
H21/2:6095;241
H22/0:1486;241
H22/2:7014;248
H22/2:6224;248
H22/2:6276;248
H22/2:7025;248
H22/2:5169;248
H22/2:5559;248
H22/2:6350;248
H22/2:3868;248
H22/2:3876;248
H22/2:3875;248
H22/2:3866;248
H22/2:5177;248
H22/2:3867;248
H22/2:6275;248
H22/2:6274;248
H22/1:6618;248
H22/1:6617;248
H22/1:3913;249
H20/0:2748;249
H19/2:6051;249
H19/0:6165;249
H21/4:3635;249
H21/4:3632;249
H22/1:8682;250
H20/0:1043;250
H22/1:8849;250
H22/1:8680;250
H22/1:8177;250
H22/1:8904;250
H22/1:8848;250
H22/1:8689;250
H21/3:3216;250
H22/2:0774;250
H21/3:3489;250
H21/3:3249;250
H21/3:3093;250
H22/0:5886;257
H21/3:3497;257
H22/0:5884;257
H21/4:0536;257
H21/3:6044;257
H22/0:5882;257
H22/0:5883;257
H21/3:6045;257
H21/3:6048;257
H21/3:1515;257
H21/3:3498;257
H21/1:5624;257
H21/3:1516;257
H21/3:5679;257
H21/2:6157;257
H21/4:4737;257
H22/1:3936;258
H22/1:3931;258
H22/1:4526;258
H22/1:4065;258
H21/1:8357;259
H21/3:6039;259
H21/2:4941;259
H21/1:8339;259
H21/1:8345;259
H21/1:8352;259
H22/1:3168;259
H22/1:8445;259
H22/1:8443;259
H22/1:8442;259
H21/1:0332;259
H21/1:0331;259
H21/1:8347;259
H22/1:8444;259
H22/1:8175;259
H22/1:3930;266
H22/1:3941;266
H22/1:3932;266
H22/1:4082;266
H22/1:5179;266
H22/1:3920;266
H22/1:4070;266
H21/4:2073;266
H21/4:2086;266
H21/4:3684;266
H21/4:3694;266
H21/3:6130;266
H21/4:3683;266
H21/4:3689;266
H21/3:6152;266
H21/4:3688;266
H21/4:2095;266
H21/4:3621;266
H20/0:9691;267
H20/0:9652;267
H20/0:9479;267
H20/0:9665;267
H21/0:8208;267
H21/0:8034;267
H21/1:9009;268
H21/1:8850;268
H21/1:9047;268
H21/1:9023;268
H21/1:7191;268
H21/1:9028;268
H21/1:8863;268
H21/1:9004;268
H21/1:9049;268
H21/1:9034;268
H21/3:6017;227
H21/3:4496;227
H21/3:6085;227
H21/3:4457;227
H21/3:6035;227
H21/3:0320;227
H21/3:3664;227
H22/0:0541;227
H21/3:0399;227
H21/3:6014;227
H21/3:0385;227
H21/3:6041;227
H21/3:3661;227
H22/0:1281;227
H22/0:1103;227
H22/0:0522;227
H21/4:4414;227
H21/3:0917;228
H21/3:4430;228
H21/3:3911;228
H21/3:0382;228
H21/3:6190;228
H21/3:6040;228
H21/3:5983;228
H21/3:5984;228
H21/3:0919;228
H21/3:4466;228
H21/3:7110;228
H21/3:6184;228
H22/2:5552;225
H22/2:5549;225
H22/2:5548;225
H22/1:2853;225
H22/1:5130;225
H22/1:3007;225
H22/1:4049;225
H22/1:5113;225
H22/2:6849;225
H22/2:6848;225
H22/2:5565;225
H22/2:7008;225
H22/2:5566;226
H22/1:5117;226
H22/1:2713;226
H22/1:2835;226
H22/0:5208;226
H22/1:2717;226
H22/0:5254;226
H22/1:2836;226
H22/0:5255;226
H22/1:2716;226
H22/0:5277;226
H22/1:3006;226
H22/2:5564;223
H22/1:2854;223
H22/1:2841;223
H22/1:4050;223
H22/2:3896;223
H22/2:5536;223
H22/2:7009;223
H22/1:7315;223
H22/1:7302;223
H22/0:5279;223
H22/1:2830;223
H22/1:4045;223
H22/2:5184;224
H22/1:3005;224
H22/1:2845;224
H22/1:3008;224
H22/1:3004;224
H22/0:5251;224
H22/1:2463;224
H22/1:3090;224
H22/1:5106;224
H22/1:2856;224
H22/1:2852;224
H22/1:2844;224
H21/3:1793;221
H21/2:3362;221
H21/1:7156;221
H21/1:7136;221
H21/1:8123;221
H21/1:6559;221
H21/1:8317;221
H21/1:8144;221
H21/3:1745;221
H21/1:6650;221
H21/1:7147;221
H21/2:8429;221
H22/1:6537;222
H22/0:1216;222
H22/1:7283;222
H19/0:8635;222
H21/3:3291;222
H22/1:5105;222
H22/1:5111;222
H22/2:7007;222
H22/2:3902;208
H22/2:7011;208
H22/2:6212;208
H22/2:6847;208
H22/2:6852;208
H22/2:6853;208
H22/1:4111;208
H22/1:7299;208
H22/1:7300;208
H22/1:5112;208
H22/1:5120;208
H22/1:5109;208
H22/1:5119;208
H22/1:7284;207
H22/1:7285;207
H22/2:6206;206
H22/1:3843;206
H22/2:6215;206
H22/2:6209;206
H22/2:3880;206
H22/2:7030;206
H22/2:7020;206
H22/2:6271;206
H22/1:6581;206
H22/1:6823;206
H22/1:7351;206
H22/1:6817;206
H22/2:5557;206
H22/2:3883;206
H22/2:6213;205
H22/2:6220;205
H22/2:5180;205
H22/2:5173;205
H22/1:7292;205
H22/2:6277;205
H22/2:3899;205
H22/1:6585;205
H22/1:6584;205
H22/1:4177;205
H22/1:4189;205
H22/2:6207;205
H22/2:6208;205
H22/2:5560;205
H21/1:8192;190
H21/0:9178;190
H21/1:7127;190
H21/3:1713;190
H21/1:7146;190
H21/0:9179;190
H21/1:8109;190
H21/1:3313;190
H21/4:0679;190
H21/1:8218;190
H21/1:1753;191
H21/1:1779;191
H22/1:6560;191
H21/1:1700;191
H22/2:7031;188
H22/2:7032;188
H22/1:4054;188
H22/1:6820;188
H22/1:5142;188
H21/3:8927;188
H22/1:4053;188
H22/2:3870;188
H22/2:6210;188
H22/2:5182;188
H22/2:5172;188
H22/2:5183;188
H22/1:7335;188
H22/1:7337;188
H22/1:7342;189
H22/1:7341;189
H22/1:7332;189
H22/1:6586;189
H22/1:6571;189
H21/1:3327;184
H21/1:2817;184
H21/1:1784;184
H21/1:2806;184
H22/1:6561;193
H21/1:1796;194
H21/1:1751;194
H21/3:3681;194
H22/0:1484;195
H22/0:7182;195
H21/4:4697;195
H22/0:5842;195
H21/4:4374;195
H21/4:4694;195
H22/0:1481;195
H21/4:4435;195
H22/0:1485;195
H22/0:5832;195
H22/1:5110;196
H22/1:5136;196
H22/1:3877;196
H22/1:5121;196
H22/0:5106;196
H22/1:3869;196
H22/1:3871;196
H22/1:4179;196
H21/4:4367;196
H22/0:7166;196
H22/1:5127;196
H21/0:5276;197
H21/0:4572;197
H21/0:4579;197
H21/0:5672;197
H21/0:5262;197
H21/0:5278;197
H21/0:5662;197
H21/0:5248;197
H21/0:5277;197
H21/0:5259;198
H21/0:5281;198
H21/0:5265;198
H21/0:5252;198
H21/0:5674;198
H21/0:4569;198
H21/0:5664;198
H21/0:5660;198
H21/0:4570;198
H21/0:5280;199
H21/0:5263;199
H21/0:4568;199
H21/0:4571;199
H21/0:5249;199
H21/0:5279;199
H21/0:5671;199
H21/0:5253;199
H21/3:1259;200
H21/3:0302;200
H21/3:1526;209
H21/4:0951;209
H21/4:0917;209
H21/3:4426;210
H22/0:5827;210
H22/0:5848;210
H21/4:4422;210
H21/4:0590;210
H22/0:1349;210
H22/0:1382;210
H21/1:0528;211
H21/1:0536;211
H21/1:0575;211
H21/1:0578;211
H21/1:0576;211
H22/2:6857;212
H22/1:3188;212
H22/2:1156;212
H22/1:4110;212
H22/1:7282;212
H22/1:6376;212
H22/1:6623;212
H22/1:3948;212
H22/1:2478;212
H22/0:5200;212
H20/2:2972;213
H21/4:0705;213
H22/0:1496;213
H21/4:0528;213
H21/3:0901;213
H21/3:6952;213
H21/3:3079;213
H21/4:4425;213
H21/3:3074;213
H21/4:0707;213
H21/4:4487;214
H22/1:3181;214
H22/1:5115;214
H22/1:2479;214
H22/0:5899;214
H21/0:4575;215
H21/0:5653;215
H21/0:5264;215
H21/0:5250;215
H21/0:5272;215
H21/0:4578;215
H21/0:5652;215
H21/0:5245;215
H20/1:0264;215
H21/0:5659;215
H22/2:5179;216
H22/2:5561;216
H21/1:8337;229
H21/1:2807;229
H21/2:2845;229
H21/3:0306;229
H21/0:8482;229
H21/2:7910;229
H21/2:7428;229
H21/4:0935;229
H21/3:1724;229
H21/3:6088;230
H22/2:5554;230
H22/1:8807;230
H21/3:3984;230
H22/1:7275;230
H22/1:7274;230
H21/3:5986;230
H21/3:6016;230
H21/3:7119;230
H21/4:0997;230
H21/3:3988;230
H21/3:4493;230
H21/3:4497;230
H21/3:4452;230
H21/3:4454;230
H21/3:3692;231
H21/3:1708;231
H21/4:0954;231
H21/3:3695;231
H21/3:9087;186
H22/0:7164;232
H22/0:7181;232
H22/0:1759;232
H22/0:1395;232
H22/1:3093;232
H21/4:0581;232
H21/3:7109;232
H21/4:0999;232
H21/4:4724;232
H21/4:4360;232
H21/4:4721;232
H22/0:0551;232
H21/4:4398;232
H21/4:4399;232
H22/1:5144;146
H22/2:3882;146
H21/3:6022;146
H22/1:6572;146
H22/1:6569;146
H22/1:7394;147
H22/1:6853;147
H22/1:8945;147
H21/3:9062;147
H16/2:3590;148
H21/4:0562;150
H21/4:0743;150
H21/4:4467;150
H21/4:0799;150
H21/4:4371;150
H21/4:4466;150
H21/4:4711;150
H21/4:4376;150
H21/4:4461;150
H21/3:8934;150
H21/4:0901;150
H21/4:4393;150
H21/4:4334;150
H22/0:1134;150
H21/4:4720;150
H21/4:4348;150
H21/4:4380;151
H21/4:4388;151
H22/0:1300;151
H22/0:0512;151
H21/4:4362;151
H22/0:0517;151
H22/0:0502;151
H22/1:5189;137
H22/1:4068;137
H22/1:8636;135
H22/1:8165;135
H22/2:5558;135
H22/1:6407;135
H22/1:6887;135
H22/2:1160;135
H22/1:6624;135
H22/1:7374;135
H22/1:6551;135
H22/1:6547;135
H22/1:8277;135
H22/1:4548;135
H22/1:6370;135
H22/1:6371;135
H22/1:6372;135
H22/1:6373;135
H22/1:6546;135
H22/1:2486;140
H22/2:5543;140
H22/2:6845;140
H22/2:6856;140
H22/0:0557;140
H22/1:7294;140
H22/0:8214;140
H22/0:1752;140
H22/0:7175;140
H22/0:5862;140
H21/1:0585;140
H22/0:7169;140
H21/3:6106;140
H21/2:8483;139
H22/0:4836;139
H22/0:7176;139
H21/4:4713;139
H22/0:1756;139
H22/0:1344;139
H21/2:7915;139
H21/4:0768;139
H22/0:0537;139
H21/3:6104;139
H22/0:5284;139
H22/1:2462;139
H22/0:6437;139
H21/3:6098;139
H22/0:4839;139
H22/1:6340;138
H22/1:4564;138
H22/1:6342;138
H21/4:2049;138
H21/4:2042;138
H21/4:2045;138
H21/0:2043;138
H21/0:2044;138
H21/4:2040;138
H21/3:6037;131
H21/3:4021;131
H21/3:3970;131
H21/3:4461;131
H21/3:4465;131
H21/3:4435;131
H21/3:5666;131
H21/3:6027;131
H21/3:6168;131
H21/3:6092;131
H21/3:6024;131
H21/3:6099;131
H21/3:6034;131
H21/3:5985;131
H21/3:6172;131
H21/3:3971;131
H21/3:3976;131
H22/0:1379;130
H21/4:4431;130
H22/1:5143;130
H22/1:4173;130
H21/3:6197;130
H21/3:6194;130
H21/3:6090;130
H21/3:6173;130
H21/3:4425;130
H21/3:4002;130
H21/3:4429;130
H21/3:6193;130
H21/3:4424;130
H21/4:0794;130
H21/4:4727;130
H22/2:5590;134
H22/2:5591;134
H22/2:5541;133
H22/2:5540;133
H22/1:7319;133
H22/1:2849;133
H22/1:7303;133
H22/2:5186;133
H22/1:2846;133
H22/2:5185;133
H22/1:2833;133
H22/2:6214;143
H22/2:3877;143
H22/1:3094;143
H22/1:3099;143
H22/1:6812;143
H21/3:6080;143
H22/0:4844;143
H21/4:0748;143
H22/1:6576;143
H22/1:6573;143
H21/4:0779;143
H22/1:3097;143
H22/1:3098;143
H22/0:1375;143
H21/4:4708;143
H21/3:4477;142
H21/3:4491;142
H21/3:5680;142
H21/3:4488;142
H21/3:4479;142
H21/3:4486;142
H21/3:4492;142
H21/3:5681;142
H21/3:4489;142
H21/3:4485;142
H21/3:4484;142
H21/3:4487;142
H21/3:4480;142
H21/3:6115;142
H21/3:4481;142
H22/1:6807;141
H22/1:4556;141
H22/1:4555;141
H22/1:6391;141
H22/0:1276;129
H21/4:4345;129
H21/2:6124;129
H22/2:5534;129
H21/3:4418;129
H21/2:4421;129
H22/1:8630;129
H21/3:4020;129
H21/3:1519;129
H22/0:1208;129
H21/2:4487;129
H22/0:1283;129
H22/0:1224;129
H21/3:7118;129
H22/0:1314;126
H21/4:0563;126
H22/0:1136;126
H21/3:6181;126
H21/4:0564;126
H22/1:2457;126
H21/4:4387;126
H22/2:3878;126
H22/2:6265;126
H22/2:6264;126
H22/2:5553;126
H21/3:1504;126
H21/3:5957;126
H21/4:0763;127
H22/2:6221;127
H21/4:0715;127
H22/0:1293;127
H22/2:6267;127
H22/2:6266;127
H22/0:1768;127
H21/4:0788;127
H22/1:7336;127
H22/0:5849;127
H22/1:6589;127
H21/3:5955;127
H21/0:5633;127
H22/0:8579;287
H22/0:9519;287
H22/1:6565;289
H22/1:6394;289
H22/1:6802;290
H22/1:4559;290
H22/1:6552;269
H18/0:7513;270
H21/1:6745;271
H22/1:3169;272
H22/2:9236;272
H21/2:2453;276
H22/1:8699;276
H22/1:9414;276
H22/2:0540;276
H22/0:8900;276
H22/1:8939;275
H22/0:9558;274
H21/2:2515;273
H21/2:1580;273
H22/0:6413;273
H20/0:9841;273
H22/1:4123;273
H20/0:9706;273
H20/0:9567;273
H22/1:4121;294
H22/0:5156;294
H20/0:9834;294
H22/0:6425;294
H22/1:4120;294
H21/1:8268;288
H21/1:9012;292
H21/1:9051;292
H21/1:9018;292
H21/1:9031;292
H21/1:9005;292
H21/1:8879;292
H21/1:9008;292
H21/1:9065;292
H21/1:9035;292
H21/1:9045;292
H21/1:9041;292
H21/1:9021;292
H21/1:9053;292
H21/1:9038;292
H21/1:8875;292
H21/1:9011;292
H22/1:3845;291
H22/1:6810;291
H22/2:3881;277
H22/2:7018;277
H22/2:5531;277
H22/2:3884;277
H22/2:5556;277
H21/3:3020;278
H21/1:8145;278
H21/1:8121;278
H21/2:7423;279
H21/1:4028;279
H21/2:7424;279
H21/1:1766;279
H21/0:8470;279
H21/1:9368;280
H22/1:9425;280
H22/0:0534;281
H22/0:1355;281
H22/2:6217;281
H22/2:6202;281
H22/2:6203;281
H22/2:3873;281
H22/2:5547;281
H22/2:5170;281
H22/2:6211;281
H22/1:5125;295
H22/1:3858;295
H22/1:4192;295
H22/2:7015;295
H22/1:5135;295
H22/1:5124;295
H22/1:4190;295
H22/1:5137;295
H22/1:3846;295
H22/1:7334;295
H22/1:7346;295
H22/1:7350;295
H22/1:6816;295
H22/1:6813;295
H22/1:6819;296
H22/1:7328;296
H22/1:7279;296
H22/1:6811;296
H22/1:7291;296
H22/2:7028;296
H22/1:5123;296
H22/1:6570;296
H22/1:6815;296
H22/1:6580;296
H22/1:6821;296
H22/1:7323;296
H22/1:7331;296
H22/1:7327;296
H22/1:4185;297
H22/1:4191;297
H22/1:5101;297
H22/1:4188;297
H22/1:5100;297
H22/1:7352;297
H22/1:7349;297
H22/1:4181;297
H22/2:6222;297
H22/2:5544;297
H22/1:6818;297
H22/1:7333;297
H22/1:4183;297
H22/1:1484;298
H22/1:4124;298
H22/0:9553;298
H21/1:8261;298
H21/1:8260;298
H22/0:9561;298
H22/0:6432;298
H22/0:8605;298
H22/0:8507;298
H22/1:9400;298
H21/2:0679;298
H22/1:8296;299
H22/1:8658;299
H22/1:3175;299
H20/0:2755;299
H22/1:8958;299
H22/1:9511;299
H22/1:6888;299
H22/1:9515;299
H22/1:8663;299
H22/1:8662;299
H22/1:5193;299
H22/1:8272;299
H22/1:6362;299
H22/1:6437;299
H22/1:6422;299
H22/1:5192;300
H22/1:4546;300
H22/1:6365;300
H22/1:6361;300
H22/1:6385;300
H22/1:6364;300
H22/1:5190;300
H22/1:6415;300
H22/1:6416;300
H22/1:6425;300
H22/1:6417;300
H22/1:6441;300
H22/1:6451;300
H22/1:6436;300
H22/1:6445;300
H22/1:9517;301
H22/1:3183;301
H22/0:9178;301
H22/1:4537;301
H22/0:5894;301
H22/0:6405;301
H22/0:6400;301
H22/1:2271;301
H22/0:6411;301
H22/0:9186;301
H22/0:6406;301
H22/0:6410;301
H22/0:9190;301
H22/0:6407;301
H22/0:6412;301
H22/0:9189;301
H22/1:6343;302
H22/1:6339;302
H22/1:6404;302
H22/1:6344;302
H22/1:6341;302
H22/1:7373;302
H22/1:6622;302
H22/1:6629;302
H22/0:1295;303
H22/0:1128;303
H22/0:1129;303
H21/4:0776;303
H22/0:0515;303
H22/0:0504;303
H22/0:1290;303
H22/0:5833;304
H22/0:1346;304
H22/0:0535;304
H21/3:3032;304
H22/0:1393;304
H22/0:6438;304
H22/0:0544;304
H22/0:1755;304
H22/0:0536;304
H22/1:6411;305
H22/1:4536;305
H22/1:5198;305
H22/1:6409;305
H22/1:8276;305
H22/1:9516;305
H22/1:8961;305
H22/1:9513;305
H22/1:6410;305
H22/1:6891;305
H22/1:6550;305
H22/1:6431;305
H22/1:2320;306
H22/0:5867;306
H22/1:2465;306
H22/0:1345;306
H22/0:0548;306
H22/1:2460;306
H22/0:4837;306
H22/0:7177;306
H22/0:1392;306
H22/1:2323;306
H22/1:2322;306
H21/3:6107;283
H22/0:1753;283
H22/2:5539;283
H22/0:1394;283
H22/0:1309;283
H22/0:7167;283
H22/0:1391;283
H22/1:7293;283
H22/1:7314;283
H21/3:3034;283
H21/1:6574;282
H21/2:2851;282
H21/1:8336;282
H21/1:0583;282
H21/1:6725;282
H21/3:3035;282
H21/3:1787;282
H21/2:8489;282
H21/3:1750;282
H21/3:6108;282
H22/1:6829;293
H22/1:3170;284
H21/2:3380;284
H21/2:8064;284
H21/3:4123;284
H17/1:7484;284
H21/3:4119;284
H20/1:0202;132
H21/1:7177;285
H22/2:5537;285
H22/2:6850;285
H22/1:7287;285
H22/1:4112;285
H22/2:3903;285
H22/2:3901;285
H22/1:4114;285
H22/0:1269;285
H17/0:8782;286
H22/1:8180;286
H22/0:8901;286
H22/1:6809;286
H21/0:5274;286
H21/3:6093;314
H21/3:6043;314
H21/3:0980;314
H21/3:0922;314
H22/2:7022;314
H22/2:7023;314
H22/0:6445;314
H22/0:1211;314
H22/1:3015;314
H21/4:4434;314
H22/2:7024;314
H21/3:3983;314
H21/2:6138;314
H22/1:8802;315
H22/1:8812;315
H22/1:8475;315
H22/1:5133;315
H22/1:8651;315
H22/1:3184;315
H22/1:8482;315
H22/1:8479;315
H21/3:0376;315
H21/3:6192;315
H21/3:3982;315
H21/3:3981;315
H22/0:1225;315
H22/0:1214;315
H22/2:3871;315
H22/1:8600;315
H21/3:5674;315
H21/3:4464;315
H21/2:4292;315
H21/4:0754;319
H22/1:2395;319
H22/1:4100;319
H21/4:4691;319
H22/0:1273;319
H21/3:4423;319
H21/2:6059;319
H21/4:0567;319
H21/2:6128;319
H21/4:4703;319
H22/0:0523;319
H21/3:3660;319
H21/3:4004;319
H22/0:1279;319
H22/0:1284;319
H22/0:0532;318
H22/0:1213;318
H21/3:3916;318
H22/0:1101;318
H22/0:1274;318
H22/0:1222;318
H21/1:5510;318
H21/4:0735;318
H21/4:0738;318
H21/4:0736;318
H21/2:6065;318
H22/0:5142;318
H21/4:4692;318
H21/3:7116;318
H21/3:7115;318
H21/2:4451;317
H21/2:6114;317
H21/3:0394;317
H21/2:4470;317
H21/3:3914;317
H21/3:0389;317
H22/0:7138;317
H21/2:6088;317
H21/0:1198;317
H21/3:3910;317
H21/1:5543;317
H21/3:1520;317
H21/3:4005;317
H21/3:4442;317
H21/3:4008;317
H21/3:5667;320
H21/3:4019;320
H21/3:3657;320
H21/3:4494;320
H21/4:4704;320
H21/3:4459;320
H21/3:6033;320
H21/3:4467;320
H21/3:4463;320
H21/3:0985;320
H22/1:3863;320
H21/3:0318;320
H21/3:3658;320
H21/3:3977;320
H21/3:6042;320
H21/4:4447;321
H21/3:0981;321
H21/3:4458;321
H22/0:6444;321
H21/4:0751;321
H21/3:3973;321
H21/3:3975;321
H21/3:5997;321
H22/1:4044;321
H21/3:4495;321
H21/3:3985;321
H21/3:3969;321
H21/3:4006;321
H21/4:4457;321
H21/4:0795;321
H21/4:4458;322
H21/3:8937;322
H21/3:0356;322
H21/3:4456;322
H21/3:3989;322
H21/3:0945;322
H21/3:6095;322
H22/0:5134;322
H21/3:6182;322
H21/3:4007;322
H21/3:0358;322
H22/0:1360;322
H21/3:6038;322
H21/2:6133;322
H21/3:0982;322
